time,station,cur_spd,cur_spd_qc,cur_dir,cur_dir_qc,war_temp,war_temp_qc,salt,salt_qc
2016-01-20 05:00:00,인천항,50.2,G,260.3,G,3.6,G,31.62,G
2016-01-20 06:00:00,인천항,41.9,G,260.6,G,3.26,G,31.54,G
2016-01-20 07:00:00,인천항,20.1,G,263.8,B,3.07,G,31.48,G
2016-01-20 08:00:00,인천항,12.4,G,86.8,B,2.96,G,31.58,G
2016-01-20 09:00:00,인천항,35.1,G,71.9,B,3.04,G,31.58,G
2016-01-20 10:00:00,인천항,41.3,G,68.3,B,3.12,G,31.52,G
2016-01-20 11:00:00,인천항,42.5,G,80.2,B,4.32,G,31.68,G
2016-01-20 12:00:00,인천항,32.7,G,82.6,B,4.38,G,31.68,G
2016-01-20 13:00:00,인천항,18.0,G,107.9,B,4.4,G,31.67,G
2016-01-20 14:00:00,인천항,8.7,G,166.6,B,4.39,G,31.71,G
2016-01-20 15:00:00,인천항,20.9,G,227.4,B,4.51,G,31.71,G
2016-01-20 16:00:00,인천항,35.0,G,236.8,B,4.19,G,31.66,G
2016-01-20 17:00:00,인천항,38.5,G,252.0,B,4.18,G,31.68,G
2016-01-20 18:00:00,인천항,48.9,G,257.6,B,3.8,G,31.64,G
2016-01-20 19:00:00,인천항,39.9,B,262.2,B,3.52,G,31.53,G
2016-01-20 20:00:00,인천항,31.1,B,255.2,B,3.11,G,31.56,G
2016-01-20 21:00:00,인천항,31.1,B,255.2,B,3.21,G,31.58,G
2016-01-20 22:00:00,인천항,31.1,B,255.2,B,3.56,G,31.56,G
2016-01-20 23:00:00,인천항,31.1,B,255.2,B,3.4,G,31.5,G
2016-01-21 00:00:00,인천항,31.1,B,255.2,B,4.23,G,31.53,G
2016-01-21 01:00:00,인천항,31.1,B,255.2,B,4.0,G,31.63,G
2016-01-21 02:00:00,인천항,31.1,B,255.2,B,4.22,G,31.73,G
2016-01-21 03:00:00,인천항,31.1,B,255.2,B,4.5,G,31.77,G
2016-01-21 04:00:00,인천항,31.1,B,255.2,B,4.46,G,31.75,G
2016-01-21 05:00:00,인천항,31.1,B,255.2,B,3.81,G,31.66,G
2016-01-21 06:00:00,인천항,31.1,B,255.2,B,3.35,G,31.61,G
2016-01-21 07:00:00,인천항,31.1,B,255.2,B,3.1,G,31.58,G
2016-01-21 08:00:00,인천항,31.1,B,255.2,B,2.97,G,31.55,G
2016-01-21 09:00:00,인천항,31.1,B,255.2,B,2.88,G,31.54,G
2016-01-21 10:00:00,인천항,31.1,B,255.2,B,3.11,G,31.64,G
2016-01-21 11:00:00,인천항,31.1,B,255.2,B,3.15,G,31.56,G
2016-01-21 12:00:00,인천항,31.1,B,255.2,B,4.1,G,31.64,G
2016-01-21 13:00:00,인천항,31.1,B,255.2,B,4.08,G,31.64,G
2016-01-21 14:00:00,인천항,31.1,B,255.2,B,4.4,G,31.61,G
2016-01-21 15:00:00,인천항,31.1,B,255.2,B,4.36,G,31.75,G
2016-01-21 16:00:00,인천항,31.1,B,255.2,B,4.3,G,31.73,G
2016-01-21 17:00:00,인천항,31.1,B,255.2,B,3.69,G,31.67,G
2016-01-21 18:00:00,인천항,31.1,B,255.2,B,3.88,G,31.69,G
2016-01-21 19:00:00,인천항,31.1,B,255.2,B,3.54,G,31.65,G
2016-01-21 20:00:00,인천항,31.1,B,255.2,B,3.2,G,31.58,G
2016-01-21 21:00:00,인천항,31.1,B,255.2,B,2.92,G,31.61,G
2016-01-21 22:00:00,인천항,31.1,B,255.2,B,2.82,G,31.58,G
2016-01-21 23:00:00,인천항,31.1,B,255.2,B,2.86,G,31.62,G
2016-01-22 00:00:00,인천항,31.1,B,255.2,B,3.07,G,31.65,G
2016-01-22 01:00:00,인천항,31.1,B,255.2,B,3.52,G,31.72,G
2016-01-22 02:00:00,인천항,31.1,B,255.2,B,4.05,G,31.77,G
2016-01-22 03:00:00,인천항,31.1,B,255.2,B,4.06,G,31.77,G
2016-01-22 04:00:00,인천항,31.1,B,255.2,B,4.08,G,31.77,G
2016-01-22 05:00:00,인천항,31.1,B,255.2,B,3.65,G,31.69,G
2016-01-22 06:00:00,인천항,31.1,B,255.2,B,3.34,G,31.67,G
2016-01-22 07:00:00,인천항,31.1,B,255.2,B,3.01,G,31.55,G
2016-01-22 08:00:00,인천항,31.1,B,255.2,B,2.8,G,31.39,G
2016-01-22 09:00:00,인천항,31.1,B,255.2,B,2.59,G,31.22,G
2016-01-22 10:00:00,인천항,31.1,B,255.2,B,2.59,G,31.32,G
2016-01-22 11:00:00,인천항,31.1,B,255.2,B,2.58,G,31.29,G
2016-01-22 12:00:00,인천항,31.1,B,255.2,B,2.82,G,31.27,G
2016-01-22 13:00:00,인천항,31.1,B,255.2,B,3.91,G,31.28,G
2016-01-22 14:00:00,인천항,31.1,B,255.2,B,3.8,G,31.3,G
2016-01-22 15:00:00,인천항,31.1,B,255.2,B,3.97,G,31.66,G
2016-01-22 16:00:00,인천항,31.1,B,255.2,B,4.0,G,31.76,G
2016-01-22 17:00:00,인천항,0.0,B,0.0,B,3.98,G,31.77,G
2016-01-22 18:00:00,인천항,0.0,B,0.0,B,3.58,G,31.7,G
2016-01-22 19:00:00,인천항,0.0,B,0.0,B,3.21,G,31.63,G
2016-01-22 20:00:00,인천항,0.0,B,0.0,B,2.86,G,31.49,G
2016-01-22 21:00:00,인천항,0.0,B,0.0,B,2.73,G,31.32,G
2016-01-22 22:00:00,인천항,0.0,B,0.0,B,2.65,G,31.52,G
2016-01-22 23:00:00,인천항,0.0,B,0.0,B,2.62,G,31.58,G
2016-01-23 00:00:00,인천항,0.0,B,0.0,B,2.62,G,31.55,G
2016-01-23 01:00:00,인천항,0.0,B,0.0,B,2.73,G,31.54,G
2016-01-23 02:00:00,인천항,0.0,B,0.0,B,3.53,G,31.63,G
2016-01-23 03:00:00,인천항,0.0,B,0.0,B,3.74,G,31.6,G
2016-01-23 04:00:00,인천항,0.0,B,0.0,B,3.71,G,31.76,G
2016-01-23 05:00:00,인천항,0.0,B,0.0,B,3.57,G,31.77,G
2016-01-23 06:00:00,인천항,0.0,B,0.0,B,3.48,G,31.78,G
2016-01-23 07:00:00,인천항,0.0,B,0.0,B,2.91,G,31.68,G
2016-01-23 08:00:00,인천항,0.0,B,0.0,B,2.42,G,31.5,G
2016-01-23 09:00:00,인천항,0.0,B,0.0,B,2.35,G,31.24,G
2016-01-23 10:00:00,인천항,0.0,B,0.0,B,2.24,G,31.44,G
2016-01-23 11:00:00,인천항,0.0,B,0.0,B,2.24,G,31.46,G
2016-01-23 12:00:00,인천항,0.0,B,0.0,B,2.26,G,31.59,G
2016-01-23 13:00:00,인천항,0.0,B,0.0,B,2.55,G,31.71,G
2016-01-23 14:00:00,인천항,0.0,B,0.0,B,3.29,G,31.8,G
2016-01-23 15:00:00,인천항,0.0,B,0.0,B,3.51,G,31.8,G
2016-01-23 16:00:00,인천항,0.0,B,0.0,B,3.47,G,31.77,G
2016-01-23 17:00:00,인천항,0.0,B,0.0,B,3.48,G,31.81,G
2016-01-23 18:00:00,인천항,0.0,B,0.0,B,3.57,G,31.81,G
2016-01-23 19:00:00,인천항,0.0,B,0.0,B,3.43,G,31.81,G
2016-01-23 20:00:00,인천항,0.0,B,0.0,B,2.84,G,31.79,G
2016-01-23 21:00:00,인천항,0.0,B,0.0,B,2.21,G,31.6,G
2016-01-23 22:00:00,인천항,0.0,B,0.0,B,1.97,G,31.31,G
2016-01-23 23:00:00,인천항,0.0,B,0.0,B,1.81,G,31.44,G
2016-01-24 00:00:00,인천항,0.0,B,0.0,B,1.78,G,31.54,G
2016-01-24 01:00:00,인천항,0.0,B,0.0,B,1.76,G,31.48,G
2016-01-24 02:00:00,인천항,0.0,B,0.0,B,2.24,G,31.56,G
2016-01-24 03:00:00,인천항,0.0,B,0.0,B,2.91,G,31.54,G
2016-01-24 04:00:00,인천항,0.0,B,0.0,B,3.08,G,31.77,G
2016-01-24 05:00:00,인천항,0.0,B,0.0,B,3.28,G,31.85,G
2016-01-24 06:00:00,인천항,0.0,B,0.0,B,3.35,G,31.83,G
2016-01-24 07:00:00,인천항,0.0,B,0.0,B,2.56,G,31.8,G
2016-01-24 08:00:00,인천항,0.0,B,0.0,B,1.85,G,31.73,G
2016-01-24 09:00:00,인천항,0.0,B,0.0,B,1.61,G,31.33,G
2016-01-24 10:00:00,인천항,0.0,B,0.0,B,1.46,G,30.97,G
2016-01-24 11:00:00,인천항,0.0,B,0.0,B,1.51,G,30.8,G
2016-01-24 12:00:00,인천항,0.0,B,0.0,B,1.49,G,31.1,G
2016-01-24 13:00:00,인천항,0.0,B,0.0,B,1.5,G,31.55,G
2016-01-24 14:00:00,인천항,0.0,B,0.0,B,1.76,G,31.69,G
2016-01-24 15:00:00,인천항,0.0,B,0.0,B,2.64,G,31.82,G
2016-01-24 16:00:00,인천항,0.0,B,0.0,B,2.93,G,31.83,G
2016-01-24 17:00:00,인천항,0.0,B,0.0,B,2.89,G,31.82,G
2016-01-24 18:00:00,인천항,0.0,B,0.0,B,3.0,G,31.84,G
2016-01-24 19:00:00,인천항,0.0,B,0.0,B,2.97,G,31.84,G
2016-01-24 20:00:00,인천항,0.0,B,0.0,B,2.57,G,31.8,G
2016-01-24 21:00:00,인천항,0.0,B,0.0,B,1.78,G,31.65,G
2016-01-24 22:00:00,인천항,0.0,B,0.0,B,1.19,G,31.49,G
2016-01-24 23:00:00,인천항,0.0,B,0.0,B,1.36,G,31.19,G
2016-01-25 00:00:00,인천항,0.0,B,0.0,B,1.25,G,31.17,G
2016-01-25 01:00:00,인천항,0.0,B,0.0,B,1.25,G,31.29,G
2016-01-25 02:00:00,인천항,0.0,B,0.0,B,1.13,G,31.36,G
2016-01-25 03:00:00,인천항,0.0,B,0.0,B,2.23,G,31.29,G
2016-01-25 04:00:00,인천항,0.0,B,0.0,B,2.61,G,31.39,G
2016-01-25 05:00:00,인천항,0.0,B,0.0,B,2.67,G,31.8,G
2016-01-25 06:00:00,인천항,0.0,B,0.0,B,2.73,G,31.84,G
2016-01-25 07:00:00,인천항,0.0,B,0.0,B,2.99,G,31.86,G
2016-01-25 08:00:00,인천항,0.0,B,0.0,B,2.27,G,31.78,G
2016-01-25 09:00:00,인천항,0.0,B,0.0,B,1.44,G,31.59,G
2016-01-25 10:00:00,인천항,0.0,B,0.0,B,0.92,G,31.38,G
2016-01-25 11:00:00,인천항,0.0,B,0.0,B,1.12,G,31.23,G
2016-01-25 12:00:00,인천항,0.0,B,0.0,B,1.13,G,31.26,G
2016-01-25 13:00:00,인천항,0.0,B,0.0,B,1.13,G,31.26,G
2016-01-25 14:00:00,인천항,0.0,B,0.0,B,1.16,G,31.3,G
2016-01-25 15:00:00,인천항,0.0,B,0.0,B,1.71,G,31.18,G
2016-01-25 16:00:00,인천항,0.0,B,0.0,B,2.79,G,31.78,G
2016-01-25 17:00:00,인천항,0.0,B,0.0,B,2.44,G,31.75,G
2016-01-25 18:00:00,인천항,0.0,B,0.0,B,2.49,G,31.66,G
2016-01-25 19:00:00,인천항,0.0,B,0.0,B,2.69,G,31.77,G
2016-01-25 20:00:00,인천항,0.0,B,0.0,B,2.38,G,31.71,G
2016-01-25 21:00:00,인천항,0.0,B,0.0,B,1.9,G,31.64,G
2016-01-25 22:00:00,인천항,0.0,B,0.0,B,1.55,G,31.45,G
2016-01-25 23:00:00,인천항,0.0,B,0.0,B,1.12,G,31.1,G
2016-01-26 00:00:00,인천항,0.0,B,0.0,B,1.04,G,31.32,G
2016-01-26 01:00:00,인천항,0.0,B,0.0,B,1.03,G,31.22,G
2016-01-26 02:00:00,인천항,0.0,B,0.0,B,1.02,G,31.21,G
2016-01-26 03:00:00,인천항,0.0,B,0.0,B,2.28,G,31.45,G
2016-01-26 04:00:00,인천항,0.0,B,0.0,B,1.34,G,31.19,G
2016-01-26 05:00:00,인천항,0.0,B,0.0,B,2.18,G,31.71,G
2016-01-26 06:00:00,인천항,0.0,B,0.0,B,1.86,G,31.72,G
2016-01-26 07:00:00,인천항,0.0,B,0.0,B,2.17,G,31.79,G
2016-01-26 08:00:00,인천항,0.0,B,0.0,B,2.61,G,31.77,G
2016-01-26 09:00:00,인천항,0.0,B,0.0,B,1.9,G,31.68,G
2016-01-26 10:00:00,인천항,0.0,B,0.0,B,1.34,G,31.44,G
2016-01-26 11:00:00,인천항,0.0,B,0.0,B,1.05,G,30.97,G
2016-01-26 12:00:00,인천항,0.0,B,0.0,B,0.98,G,30.46,G
2016-01-26 13:00:00,인천항,0.0,B,0.0,B,1.05,G,31.04,G
2016-01-26 14:00:00,인천항,0.0,B,0.0,B,1.0,G,31.11,G
2016-01-26 15:00:00,인천항,0.0,B,0.0,B,2.02,G,31.35,G
2016-01-26 16:00:00,인천항,0.0,B,0.0,B,1.51,G,31.62,G
2016-01-26 17:00:00,인천항,0.0,B,0.0,B,1.83,G,31.74,G
2016-01-26 18:00:00,인천항,0.0,B,0.0,B,1.8,G,31.72,G
2016-01-26 19:00:00,인천항,0.0,B,0.0,B,2.66,G,31.8,G
2016-01-26 20:00:00,인천항,0.0,B,0.0,B,2.25,G,31.74,G
2016-01-26 21:00:00,인천항,0.0,B,0.0,B,2.15,G,31.74,G
2016-01-26 22:00:00,인천항,0.0,B,0.0,B,1.86,G,31.67,G
2016-01-26 23:00:00,인천항,0.0,B,0.0,B,1.45,G,31.52,G
2016-01-27 00:00:00,인천항,0.0,B,0.0,B,1.11,G,31.35,G
2016-01-27 01:00:00,인천항,0.0,B,0.0,B,1.04,G,31.42,G
2016-01-27 02:00:00,인천항,0.0,B,0.0,B,1.04,G,31.46,G
2016-01-27 03:00:00,인천항,0.0,B,0.0,B,1.2,G,31.57,G
2016-01-27 04:00:00,인천항,0.0,B,0.0,B,2.62,G,31.73,G
2016-01-27 05:00:00,인천항,0.0,B,0.0,B,2.3,G,31.81,G
2016-01-27 06:00:00,인천항,0.0,B,0.0,B,2.09,G,31.74,G
2016-01-27 07:00:00,인천항,0.0,B,0.0,B,2.51,G,31.8,G
2016-01-27 08:00:00,인천항,0.0,B,0.0,B,2.67,G,31.79,G
2016-01-27 09:00:00,인천항,0.0,B,0.0,B,2.38,G,31.81,G
2016-01-27 10:00:00,인천항,0.0,B,0.0,B,1.6,G,31.58,G
2016-01-27 11:00:00,인천항,0.0,B,0.0,B,1.33,G,31.33,G
2016-01-27 12:00:00,인천항,0.0,B,0.0,B,1.14,G,30.87,G
2016-01-27 13:00:00,인천항,0.0,B,0.0,B,1.1,G,31.3,G
2016-01-27 14:00:00,인천항,0.0,B,0.0,B,1.11,G,31.25,G
2016-01-27 15:00:00,인천항,0.0,B,0.0,B,1.24,G,31.18,G
2016-01-27 16:00:00,인천항,0.0,B,0.0,B,2.45,G,31.24,G
2016-01-27 17:00:00,인천항,0.0,B,0.0,B,2.22,G,31.04,G
2016-01-27 18:00:00,인천항,0.0,B,0.0,B,2.44,G,31.34,G
2016-01-27 19:00:00,인천항,0.0,B,0.0,B,2.73,G,31.64,G
2016-01-27 20:00:00,인천항,0.0,B,0.0,B,3.02,G,31.78,G
2016-01-27 21:00:00,인천항,0.0,B,0.0,B,2.95,G,31.73,G
2016-01-27 22:00:00,인천항,0.0,B,0.0,B,2.46,G,31.6,G
2016-01-27 23:00:00,인천항,0.0,B,0.0,B,2.08,G,31.47,G
2016-01-28 00:00:00,인천항,0.0,B,0.0,B,1.57,G,31.06,G
2016-01-28 01:00:00,인천항,0.0,B,0.0,B,1.22,G,30.67,G
2016-01-28 02:00:00,인천항,0.0,B,0.0,B,1.15,G,31.01,G
2016-01-28 03:00:00,인천항,0.0,B,0.0,B,1.26,G,30.95,G
2016-01-28 04:00:00,인천항,0.0,B,0.0,B,1.91,G,31.2,G
2016-01-28 05:00:00,인천항,0.0,B,0.0,B,1.75,G,30.91,G
2016-01-28 06:00:00,인천항,0.0,B,0.0,B,3.19,G,31.08,G
2016-01-28 07:00:00,인천항,0.0,B,0.0,B,1.99,G,31.25,G
2016-01-28 08:00:00,인천항,0.0,B,0.0,B,2.31,G,31.52,G
2016-01-28 09:00:00,인천항,0.0,B,0.0,B,3.38,G,31.62,G
2016-01-28 10:00:00,인천항,0.0,B,0.0,B,2.64,G,31.53,G
2016-01-28 11:00:00,인천항,0.0,B,0.0,B,2.02,G,31.27,G
2016-01-28 12:00:00,인천항,0.0,B,0.0,B,1.59,G,30.89,G
2016-01-28 13:00:00,인천항,0.0,B,0.0,B,1.34,G,30.48,G
2016-01-28 14:00:00,인천항,0.0,B,0.0,B,1.3,G,30.78,G
2016-01-28 15:00:00,인천항,0.0,B,0.0,B,1.36,G,30.88,G
2016-01-28 16:00:00,인천항,0.0,B,0.0,B,2.5,G,31.12,G
2016-01-28 17:00:00,인천항,0.0,B,0.0,B,2.19,G,30.9,G
2016-01-28 18:00:00,인천항,0.0,B,0.0,B,3.25,G,30.98,G
2016-01-28 19:00:00,인천항,0.0,B,0.0,B,3.22,G,31.69,G
2016-01-28 20:00:00,인천항,0.0,B,0.0,B,3.32,G,31.78,G
2016-01-28 21:00:00,인천항,0.0,B,0.0,B,3.37,G,31.83,G
2016-01-28 22:00:00,인천항,0.0,B,0.0,B,3.16,G,31.77,G
